ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,IsGiftItem,RewardType,AllowMultipleDiscounts,PromotionID,PromotionDescription,PromotionStartDate,PromotionStartHour,PromotionEndDate,PromotionEndHour,ClubID,MinQty,MaxQty,DiscountRate,DiscountType,MinPurchaseAmount,DiscountedPrice,DiscountedPricePerMida,MinNoOfItemsOffered,AdditionalsCoupon,AdditionalsGiftCount,AdditionalsTotals,AdditionalsMinBasketAmount,AdditionalRestrictions,Remarks
72906,0,97,0,2020/05/04 02:46:29,7.29E+12,1,0,10,0,105775,2?10 ????? ???? ??? ????,2019/09/01,6:00:00,2020/05/30,23:59:00,0,2,0,0.9,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:29,6210661,0,0,10,0,108763,3?10.90 ???? ?????? - ?????,2019/10/27,6:00:00,2020/05/30,23:59:00,0,3,0,1.27,1,0,10.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:30,7.2901E+12,1,0,10,0,108765,4?10 ????? ???? ???,2019/10/27,6:00:00,2020/05/30,23:59:00,0,4,0,1.4,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:31,7.29E+12,1,0,3,0,108770,16.90 ????? ?? ??? ??? 100 ????? ?1 ?????,2019/10/27,6:00:00,2020/05/30,23:59:00,0,1,1,2,1,100,16.9,5.63,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:32,7.29002E+12,1,0,10,0,108771,3?10 ?????? ????  350 ??,2019/10/27,6:00:00,2020/05/30,23:59:00,0,3,0,-3.33,1,0,10,0.95,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:32,7.29001E+12,1,0,10,0,108772,2?20 ??? 2??,2019/10/27,6:00:00,2020/05/30,23:59:00,0,2,0,1.9,1,0,20,0.5,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:32,7.29002E+12,1,0,10,0,108772,2?20 ??? 2??,2019/10/27,6:00:00,2020/05/30,23:59:00,0,2,0,1.9,1,0,20,0.5,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:32,7.29002E+12,1,0,10,0,108772,2?20 ??? 2??,2019/10/27,6:00:00,2020/05/30,23:59:00,0,2,0,-10,1,0,20,0.5,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:33,7.2901E+12,1,0,10,0,108773,2?10 ????? ???? ??? ????,2019/12/01,6:00:00,2020/05/30,6:59:00,0,2,0,2.9,1,0,10,0.1,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:33,7.2901E+12,1,0,10,0,108773,2?10 ????? ???? ??? ????,2019/12/01,6:00:00,2020/05/30,6:59:00,0,2,0,2.9,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:35,7.29E+12,1,0,10,0,108777,4?10 ???? ??? 1??,2019/10/27,6:00:00,2020/05/30,23:00:00,0,4,0,0.4,1,0,10,10,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:35,7.29E+12,1,0,10,0,108779,2?25 ????? ????? ???,2019/10/27,6:00:00,2020/05/30,23:59:00,0,2,0,3.4,1,0,25,25,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:36,7.29E+12,1,0,10,0,108782,3?10 ????? ??????? ??????,2019/10/27,6:00:00,2020/05/30,23:59:00,0,3,0,-3.33,1,0,10,0.67,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:36,7.29002E+12,1,0,10,0,108786,2?10 ??? ??????,2020/04/21,6:00:00,2020/05/30,23:00:00,0,2,0,3.9,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:36,4.00042E+12,1,0,10,0,108789,3?10 ?????? ???? 60% ??? ??????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,3,0,1.57,1,0,10,10,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:36,7.29002E+12,1,0,10,0,108791,2?22 ????? ?????? 300 ??,2019/10/20,6:00:00,2020/05/30,23:00:00,0,2,0,0.9,1,0,22,3.67,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:37,7.29002E+12,1,0,10,0,108795,3?25 ??? ???? ???????,2019/10/27,6:00:00,2020/05/30,23:59:00,0,3,0,1.57,1,0,25,0.83,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:37,7.29002E+12,1,0,10,0,108795,3?25 ??? ???? ???????,2019/10/27,6:00:00,2020/05/30,23:59:00,0,3,0,1.57,1,0,25,0.83,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:38,7.29002E+12,1,0,10,0,108796,3?18 ??? ??? ??????? ?????,2019/10/27,6:00:00,2020/05/30,23:59:00,0,3,0,0.9,1,0,18,0.6,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:38,7.29002E+12,1,0,10,0,108797,2?30 ??? ?????? 1?? - ??????,2019/10/27,6:00:00,2020/05/30,23:59:00,0,2,0,1.9,1,0,30,1.5,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:38,7.29002E+12,1,0,10,0,108798,2?25 ??? ?????? ??? 100% / ?????? 80%,2019/10/27,6:00:00,2020/05/30,23:59:00,0,2,0,3.4,1,0,25,1.25,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:38,7.29002E+12,1,0,10,0,108798,2?25 ??? ?????? ??? 100% / ?????? 80%,2019/10/27,6:00:00,2020/05/30,23:59:00,0,2,0,3.4,1,0,25,1.25,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:41,7.29E+12,1,0,10,0,109981,2?10 ????? ???? ??? ????,2019/10/31,6:00:00,2020/05/30,23:00:00,0,2,0,0.9,1,0,10,0.05,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:42,369549,0,0,3,0,110059,69.90???? ????? ??? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,10,1,100,69.9,69.9,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:42,7.2901E+12,1,0,3,0,110060,79.90??? ??? ??? ??? ??? 100 ????? ?3 ??,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,3,10,1,100,79.9,7.99,0,,3,,,,
72906,0,97,0,2020/05/04 02:46:42,2439714,0,0,3,0,110061,49.90??? ??? ??? ??? ??? ??? 100 ????? ?3 ??,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,3,-49.9,1,100,49.9,0,0,,3,,,,
72906,0,97,0,2020/05/04 02:46:42,756325,0,0,3,0,110061,49.90??? ??? ??? ??? ??? ??? 100 ????? ?3 ??,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,3,30,1,100,49.9,49.9,0,,3,,,,
72906,0,97,0,2020/05/04 02:46:42,369242,0,0,10,0,110063,3?110 ??? ?? ??? ??? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,3,0,18.23,1,100,110,110,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:43,2447405,0,0,3,0,110066,49.90????? ????? ??? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,20,1,100,49.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:43,15712,0,0,3,0,110071,39.90??? ?? ??? ??? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,15,1,100,39.9,39.9,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:43,71718,0,0,3,0,110072,39.90??? ????? ??? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,10,1,100,39.9,39.9,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:43,1714676,0,0,3,0,110077,49.90?????? ????? ??? ???? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,15,1,100,49.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:43,1714669,0,0,3,0,110078,69.90???? ????? ??? ??? ??? 100 ?????,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,9.1,1,100,69.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,1385159,0,0,3,0,110081,49.90?????? ????? ??? ???? ??? 100 ?????,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,3,15,1,100,49.9,0,0,,3,,,,
72906,0,97,0,2020/05/04 02:46:44,1385128,0,0,3,0,110082,79.90??? ??? ??? ???? ??? -??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,5,1,100,79.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,1385142,0,0,3,0,110083,69.90???? ????? ??? ???? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:00:00,0,1,0,9.1,1,100,69.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,7.29001E+12,1,0,10,0,110720,2?15.90????? ?????? 600-800 ??',2019/11/12,6:00:00,2020/05/30,23:59:00,0,2,0,1.95,1,0,15.9,0.99,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,7.29001E+12,1,0,10,0,110720,2?15.90????? ?????? 600-800 ??',2019/11/12,6:00:00,2020/05/30,23:59:00,0,2,0,-7.95,1,0,15.9,0.99,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,7.29001E+12,1,0,10,0,110720,2?15.90????? ?????? 600-800 ??',2019/11/12,6:00:00,2020/05/30,23:59:00,0,2,0,-7.95,1,0,15.9,0.99,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,7.29002E+12,1,0,10,0,110720,2?15.90????? ?????? 600-800 ??',2019/11/12,6:00:00,2020/05/30,23:59:00,0,2,0,1.95,1,0,15.9,1.33,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,7.29002E+12,1,0,10,0,110720,2?15.90????? ?????? 600-800 ??',2019/11/12,6:00:00,2020/05/30,23:59:00,0,2,0,1.95,1,0,15.9,1.33,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,7.29002E+12,1,0,10,0,110720,2?15.90????? ?????? 600-800 ??',2019/11/12,6:00:00,2020/05/30,23:59:00,0,2,0,-7.95,1,0,15.9,0.99,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:44,7.29002E+12,1,0,10,0,110720,2?15.90????? ?????? 600-800 ??',2019/11/12,6:00:00,2020/05/30,23:59:00,0,2,0,-7.95,1,0,15.9,0.99,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:45,7.29E+12,1,0,10,0,110873,2?22 ??????/?'???? ????? ?????,2019/11/18,6:00:00,2020/05/30,23:00:00,0,2,0,1.9,1,0,22,22,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:45,7.29E+12,1,0,10,0,110873,2?22 ??????/?'???? ????? ?????,2019/11/18,6:00:00,2020/05/30,23:00:00,0,2,0,1.9,1,0,22,1.38,0,,1,,,,
72906,0,97,0,2020/04/30 09:49:26,7.29E+12,1,0,10,0,113525,4?10 ??? ??? 1 ??,2019/12/29,6:00:00,2020/05/30,23:59:00,0,4,0,0.4,1,0,10,10,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:46,7.29001E+12,1,0,3,0,113527,44.90????? ?????/?????? ??? 100 ????? 2,2019/12/29,6:00:00,2020/05/30,23:59:00,0,1,2,5,1,100,44.9,6.41,0,,2,,,,
72906,0,97,0,2020/05/04 02:46:46,7.29001E+12,1,0,3,0,113527,44.90????? ?????/?????? ??? 100 ????? 2,2019/12/29,6:00:00,2020/05/30,23:59:00,0,1,2,5,1,100,44.9,6.41,0,,2,,,,
72906,0,97,0,2020/05/04 02:46:46,7.29001E+12,1,0,3,0,113527,44.90????? ?????/?????? ??? 100 ????? 2,2019/12/29,6:00:00,2020/05/30,23:59:00,0,1,2,11,1,100,44.9,6.41,0,,2,,,,
72906,0,97,0,2020/05/04 02:46:46,7.29001E+12,1,0,3,0,113527,44.90????? ?????/?????? ??? 100 ????? 2,2019/12/29,6:00:00,2020/05/30,23:59:00,0,1,2,11,1,100,44.9,6.41,0,,2,,,,
72906,0,97,0,2020/05/04 02:46:46,7.29001E+12,1,0,3,0,113527,44.90????? ?????/?????? ??? 100 ????? 2,2019/12/29,6:00:00,2020/05/30,23:59:00,0,1,2,5,1,100,44.9,6.41,0,,2,,,,
72906,0,97,0,2020/05/04 02:46:46,7.29001E+12,1,0,3,0,113527,44.90????? ?????/?????? ??? 100 ????? 2,2019/12/29,6:00:00,2020/05/30,23:59:00,0,1,2,5,1,100,44.9,6.41,0,,2,,,,
72906,0,97,0,2020/05/04 02:46:46,10106,0,0,3,0,115425,39.90????? ?? ??? ??? ??? ??? 100,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,10,1,100,39.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:46,365510,0,0,3,0,115426,79.90??? ??? ??? ??? - ??? 100 ?????,2020/02/27,6:00:00,2020/05/30,23:59:00,0,1,0,10,1,100,79.9,0,0,,1,,,,
72906,0,97,0,2020/05/04 02:46:46,7.2901E+12,1,0,3,0,115427,69.90 ???? ????? ??? ??? ??? 100,2020/01/13,6:00:00,2020/05/30,23:00:00,0,1,0,10,1,100,69.9,0,0,,1,,,,
72906,0,97,0,2020/04/20 16:18:00,7.29001E+12,1,0,10,0,115434,2?18?????? ??????? ??? ??? 420 ??' ????,2020/02/02,6:00:00,2020/05/30,23:59:00,0,2,0,-9,1,0,18,2.14,0,,1,,,,
72906,0,97,0,2020/04/27 08:46:38,7.29E+12,1,0,10,0,116451,2?10?????? ??? ????? 440 ??'/500 ??' ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,0.9,1,0,10,1,0,,1,,,,
72906,0,97,0,2020/04/27 08:46:38,8.35811E+11,0,0,10,0,116451,2?10?????? ??? ????? 440 ??'/500 ??' ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,0.9,1,0,10,1.14,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:34,7.29E+12,1,0,10,0,116452,"2?10???????? 500 ??` ???? ???""?",2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,1.9,1,0,10,1,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:34,8.69077E+12,1,0,3,0,116453,"11.90????? ????? 450 ??' ??""? ????",2020/03/01,6:00:00,2020/05/30,23:55:00,0,1,0,1,1,0,11.9,2.64,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:34,8.69077E+12,1,0,3,0,116454,"3.90????? ????? 125 ??' ??""? ????",2020/03/01,6:00:00,2020/05/30,23:55:00,0,1,0,3,1,0,3.9,3.12,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:35,7.29E+12,1,0,10,0,116455,3?10????? ????? ??????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,3,0,2.57,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:35,7.29E+12,1,0,10,0,116455,3?10????? ????? ??????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,3,0,0.57,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:35,7.29E+12,1,0,10,0,116456,2?15.90???? ???? ???? 50 ??',2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,3.95,1,0,15.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:35,8.35811E+11,0,0,10,0,116458,2?13.90?????? ????? ??????? ???? 6 ??'/??????? 3 ??' ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.95,1,0,13.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:35,8.35811E+11,0,0,10,0,116458,2?13.90?????? ????? ??????? ???? 6 ??'/??????? 3 ??' ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.95,1,0,13.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,3,0,116461,14.90?????? ???? 150 ??? ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,1,0,5,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,10,0,116462,2?18 ??? ????? ?????? ???  -????,2020/03/01,6:00:00,2020/05/30,23:00:00,0,2,0,0.9,1,0,18,20,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,7.29E+12,1,0,10,0,116463,2 ?10???? 100 ??' ??? ????-????/?????/??????/??????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.9,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,7.29E+12,1,0,10,0,116463,2 ?10???? 100 ??' ??? ????-????/?????/??????/??????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,2.9,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,7.29E+12,1,0,10,0,116463,2 ?10???? 100 ??' ??? ????-????/?????/??????/??????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,2.9,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,7.29E+12,1,0,10,0,116463,2 ?10???? 100 ??' ??? ????-????/?????/??????/??????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.9,1,0,10,0.05,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,10,0,116464,"2?14.90 ???""? 50 ??' ????-??????/??????/?????/???? ????",2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,-7.45,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,10,0,116464,"2?14.90 ???""? 50 ??' ????-??????/??????/?????/???? ????",2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,-7.45,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,10,0,116464,"2?14.90 ???""? 50 ??' ????-??????/??????/?????/???? ????",2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.45,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,10,0,116464,"2?14.90 ???""? 50 ??' ????-??????/??????/?????/???? ????",2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.45,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,10,0,116464,"2?14.90 ???""? 50 ??' ????-??????/??????/?????/???? ????",2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.45,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:36,8.35811E+11,0,0,10,0,116464,"2?14.90 ???""? 50 ??' ????-??????/??????/?????/???? ????",2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,1.45,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:37,7.29E+12,1,0,3,0,116465,19.90????? 1 ??' ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,1,0,6,1,0,19.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:38,8.35811E+11,0,0,3,0,116470,7.90????? ??? ????? 50 ??' ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,1,0,-7.9,1,0,7.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:39,8.35811E+11,0,0,3,0,116471,8.90????? ????? 50 10OZ ??`-????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,1,0,1,1,0,8.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:39,8.35811E+11,0,0,3,0,116473,16.90????? ????? ?????? 18 ??' ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,1,0,7,1,0,16.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:39,8.35811E+11,0,0,3,0,116476,12.90????? ????? 50 ??` 16OZ,2020/03/01,6:00:00,2020/05/30,23:55:00,0,1,0,-12.9,1,0,12.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:40,8.35811E+11,0,0,3,0,116480,9.90????? ????? ????? ??? 18 ??` -????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,1,0,10,1,0,9.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:40,8.35811E+11,0,0,3,0,116481,14.90????? ????? ???? ??? 18 ??' ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,1,0,13,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:40,8.35811E+11,0,0,3,0,116482,19.90????? ????? ??? ??? 18 ??' ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,1,0,15,1,0,19.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:41,8.35811E+11,0,0,3,0,116483,14.90?????? ????? ??? 18 ??' ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,1,0,9,1,0,14.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:41,7.29E+12,1,0,10,0,116484,3?10????? ??? ???? ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,3,0,3.57,1,0,10,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:41,8.35811E+11,0,0,10,0,116486,2 ? 8.90 ????? ??? ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,1.45,1,0,8.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:41,8.35811E+11,0,0,10,0,116487,2 ?20 ????? ???? ?? ???? 25 ?? - ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,5.9,1,0,20,0,0,,1,,,,
72906,0,97,0,2020/05/01 07:46:55,8.35811E+11,0,0,10,0,116488,2 ? 8.90 ????? ????? ??? 330 ???' - ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,0.45,1,0,8.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:43,7.29E+12,1,0,10,0,116494,3?10?????? ??? ????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,3,0,0.57,1,0,10,0.13,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:43,7.29E+12,1,0,10,0,116496,3?6????? ??? 25 ?? ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,3,0,0.9,1,0,6,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:43,7.29E+12,1,0,10,0,116497,2?12.90????? ?????? 50 ?? ????,2020/03/01,6:00:00,2020/05/30,23:59:00,0,2,0,-0.55,1,0,12.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:44,7.29E+12,1,0,10,0,116498,2?8????? ??? 50 ??????-????,2020/03/01,6:00:00,2020/05/30,23:55:00,0,2,0,0.9,1,0,8,0.08,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:54,7.29E+12,1,0,10,0,118865,2?15??? ????/????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,6.4,1,0,15,3.13,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:54,7.29011E+12,1,0,10,0,118865,2?15??? ????/????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,-7.5,1,0,15,3.13,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:55,7.29E+12,1,0,3,0,118870,9.90????? ???? ?????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,1,0,4,1,0,9.9,3.3,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:55,7.29E+12,1,0,3,0,118870,9.90????? ???? ?????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,1,0,4,1,0,9.9,2.83,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:56,7.29E+12,1,0,3,0,118871,16.90?????? ???? 48% ???? ?????? ?'????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,1,0,3,1,0,16.9,5.63,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:56,7.29E+12,1,0,10,0,118873,2?12?'???? ?????? ???? 100 ??' 70%-85%,2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,4,1,0,12,12,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:56,7.29E+12,1,0,10,0,118873,2?12?'???? ?????? ???? 100 ??' 70%-85%,2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,4,1,0,12,12,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:57,4.0171E+12,1,0,10,0,118876,2?12???? ???????? ????? ??????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,6.9,1,0,12,4.8,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:57,4.0171E+12,1,0,10,0,118876,2?12???? ???????? ????? ??????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,5.1,1,0,12,4.8,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:57,4.0171E+12,1,0,10,0,118878,2?12???????? ??? ????/????? 220 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,2.6,1,0,12,2.73,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:57,5.90141E+12,1,0,10,0,118878,2?12???????? ??? ????/????? 220 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,1.9,1,0,12,4.62,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:58,7.29E+12,1,0,10,0,118882,2?12????? ?????? ???? ????? 220 ??'/?????? 150-180 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,2.9,1,0,12,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:58,7.29E+12,1,0,10,0,118882,2?12????? ?????? ???? ????? 220 ??'/?????? 150-180 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,2.9,1,0,12,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:58,8.69332E+12,1,0,10,0,118882,2?12????? ?????? ???? ????? 220 ??'/?????? 150-180 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,-6,1,0,12,4,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:58,7.70217E+12,1,0,3,0,118883,8.90???? ????? 12 ??' ?????,2020/04/16,6:00:00,2020/05/30,23:59:00,0,1,0,0.8,1,0,8.9,0,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:59,8.85063E+12,1,0,10,0,118884,3?10????? ??????? 50 ??'/?????? ??????? 80 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,3,0,0.57,1,0,10,6.67,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:59,8.85063E+12,1,0,10,0,118884,3?10????? ??????? 50 ??'/?????? ??????? 80 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,3,0,0.57,1,0,10,6.67,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:59,8.85063E+12,1,0,10,0,118884,3?10????? ??????? 50 ??'/?????? ??????? 80 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,3,0,0.57,1,0,10,6.67,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:59,8.85063E+12,1,0,10,0,118884,3?10????? ??????? 50 ??'/?????? ??????? 80 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,3,0,0.57,1,0,10,6.67,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:59,8.85063E+12,1,0,10,0,118884,3?10????? ??????? 50 ??'/?????? ??????? 80 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,3,0,0.57,1,0,10,6.67,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:59,8.85063E+12,1,0,10,0,118884,3?10????? ??????? 50 ??'/?????? ??????? 80 ??',2020/04/16,6:00:00,2020/05/30,23:59:00,0,3,0,0.57,1,0,10,6.67,0,,1,,,,
72906,0,97,0,2020/04/26 08:46:59,7.70217E+12,1,0,10,0,118885,2?10???? 10 ??' PIN-POP,2020/04/16,6:00:00,2020/05/30,23:59:00,0,2,0,4.7,1,0,10,2.78,0,,1,,,,
