ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
7.2907E+12,1,8,0,2019/03/04 10:07,4129569,0,שמנות 25% תנובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,41,4.1,0,1,,
7.2907E+12,1,8,0,2019/03/04 10:07,4129576,0,שמנות 25% תנובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,41,4.1,0,1,,
7.2907E+12,1,8,0,2019/03/04 10:07,4129903,0,נפוליאון 25%,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,41,4.1,0,1,,
7.2907E+12,1,8,0,2019/06/10 19:48,4135324,0,פיראוס בולגרית 5% מעודנת,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,43,4.3,0,1,,
7.2907E+12,1,8,0,2019/06/11 08:24,4136291,0,צפתית/מעודנת 5%,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,51,5.1,0,1,,
7.2907E+12,1,8,0,2020/05/03 07:23,4229740,0,סגנון פטה,נטו מלינדה סחר בעמ,,,"ק""ג",1000,גרם,1,1,30,3,0,1,,
7.2907E+12,1,8,0,2019/12/01 07:19,4737955,0,חמאה צהובה מעדניה,ג.וילי-פוד אינטרנשיונל בעמ,,,"ק""ג",1000,גרם,1,1,38,3.8,0,1,,
7.2907E+12,1,8,0,2020/05/03 07:23,7.29E+12,1,צ`דר  טריפל- מעדנייה,נטו מלינדה סחר בעמ,,,"ק""ג",1000,גרם,1,1,119,11.9,0,1,,
7.2907E+12,1,8,0,2020/02/02 08:28,5079320,0,בולגרית 24% צוריאל,החב` המרכזית - טרה,,,"ק""ג",1000,גרם,1,1,48,4.8,0,1,,
7.2907E+12,1,8,0,2019/03/08 07:23,5358005,0,נסיכת הנילוס שלם.,בשר לכל חיים פסקוביץ ובניו בעמ,,,"ק""ג",1000,גרם,1,1,24.9,2.49,0,1,,
7.2907E+12,1,8,0,2019/11/27 07:16,5384295,0,גבינה חצי קשה גאודה,ג.וילי-פוד אינטרנשיונל בעמ,,,"ק""ג",1000,גרם,1,1,29,2.9,0,1,,
7.2907E+12,1,8,0,2020/05/03 07:22,5384356,0,גבינה קשה למחצה אמנטל 28% שומן,ג.וילי-פוד אינטרנשיונל בעמ,,,"ק""ג",1000,גרם,1,1,69,6.9,0,1,,
7.2907E+12,1,8,0,2014/01/08 07:30,6010032,0,מצוני 5 ליטר יבנה,צ.י תעשיות מזון יבנה בעמ,,,"ק""ג",1000,גרם,1,1,10,1,0,1,,
7.2907E+12,1,8,0,2014/01/08 07:30,6040619,0,גבינת טבורוג 5% יבנה,צ.י תעשיות מזון יבנה בעמ,,,"ק""ג",1000,גרם,1,1,22,2.2,0,1,,
7.2907E+12,1,8,0,2014/01/08 07:30,6041043,0,גבינת צימוקים יבנה,צ.י תעשיות מזון יבנה בעמ,,,"ק""ג",1000,גרם,1,1,23,2.3,0,1,,
7.2907E+12,1,8,0,2018/07/03 07:38,6131188,0,פילה סלמון,נ.ת.נ.ג.ב החזקות יעוץ וניהול ב,,,"ק""ג",1000,גרם,1,1,69.9,6.99,0,1,,
7.2907E+12,1,8,0,2019/12/05 19:10,6131706,0,פילה אמנון (מושט) קפוא,נטו בשרים,,,"ק""ג",1000,גרם,1,1,29.9,2.99,1,1,,
7.2907E+12,1,8,0,2019/07/25 07:55,6131829,0,פילה סלמון מנות מ,נ.ת.נ.ג.ב החזקות יעוץ וניהול ב,,,"ק""ג",1000,גרם,1,1,74.9,7.49,0,1,,
7.2907E+12,1,8,0,2018/06/05 07:33,6131935,0,טונה פרוס בוואקום,גול סחר בעמ,,,"ק""ג",1000,גרם,1,1,39.9,3.99,0,1,,
7.2907E+12,1,8,0,2019/12/15 07:15,6464811,0,בשר מס` 6 פילה מדומה,אדום גרופ למזון שיווק והפצה בע,,,"ק""ג",1000,גרם,1,1,34.9,3.49,0,1,,
7.2907E+12,1,8,0,2018/05/29 07:24,6464828,0,בשר  מס`8 שריר,בלדי בעמ,,,"ק""ג",1000,גרם,1,1,29.9,2.99,0,1,,
7.2907E+12,1,8,0,2020/05/01 07:09,6511010,0,פרמז`נו במשקל,ג.וילי-פוד אינטרנשיונל בעמ,,,"ק""ג",1000,גרם,1,1,95,9.5,0,1,,
7.2907E+12,1,8,0,2020/03/09 07:46,7.29001E+12,1,כתף בקר 3% שומן זוגלובק (300 גרם),זוגלובק שיווק בעמ,,,יח`,300,גרם,0,1,28.9,9.63,1,1,,
7.2907E+12,1,8,0,2020/01/13 07:13,6920461,0,מוצרלה מגורדת,צ.י תעשיות מזון יבנה בעמ,,,"ק""ג",1000,גרם,1,1,45,4.5,0,1,,
7.2907E+12,1,8,0,2020/03/27 06:38,8336772,0,גידים חלק מוביל,בלדי בעמ,,,"ק""ג",1000,גרם,1,1,59.9,5.99,0,1,,
7.2907E+12,1,8,0,2020/05/01 07:09,8347730,0,סלמון הילטון מצונן מעדניה,נטו מלינדה סחר בעמ,,,"ק""ג",0,גרם,1,1,179,179,0,1,,
7.2907E+12,1,8,0,2016/02/29 07:42,40111216,0,באונטי חטיף שוקולד קוקוס 57 גרם,מרס ריגלי ישראל בעמ,,,יח`,57,גרם,0,1,3.9,6.84,1,1,,
7.2907E+12,1,8,0,2015/09/29 15:22,42154662,0,מסטיק ספירמינט אורביט (14  יח`- 27 גרם),מרס ריגלי ישראל בעמ,,,יח`,27,גרם,0,1,5.9,21.85,0,1,,
7.2907E+12,1,8,0,2015/12/01 12:05,42182108,0,5 בטעם מנטה,מרס ריגלי ישראל בעמ,,,יח`,31,גרם,0,1,7.5,24.19,0,1,,
7.2907E+12,1,8,0,2015/12/01 12:05,42182115,0,5 בטעם מנטה עדינה,מרס ריגלי ישראל בעמ,,,יח`,31,גרם,0,1,7.5,24.19,0,1,,
7.2907E+12,1,8,0,2015/12/01 12:05,42188889,0,מסטיק 5 בטעם אבטיח,מרס ריגלי ישראל בעמ,,,יח`,31,גרם,0,1,7.5,24.19,0,1,,
7.2907E+12,1,8,0,2015/12/01 12:57,57300443,0,כבד דג שיבוט במיץ טבעי אופיסר (120 גרם),דיפלומט היינץ,,,יח`,120,גרם,0,1,13.9,11.58,0,1,,
7.2907E+12,1,8,0,2014/01/01 07:40,72917329,0,חטיף אגוזי עלית (45 גרם),שטראוס גרופ בעמ,,,יח`,45,גרם,0,1,3.9,8.67,1,1,,
7.2907E+12,1,8,0,2014/01/01 07:40,72917367,0,חטיף טעמי עלית (40 גרם),שטראוס גרופ בעמ,,,יח`,40,גרם,0,1,3.9,9.75,1,1,,
7.2907E+12,1,8,0,2014/01/01 07:40,72917589,0,חטיף מקופלת עלית (25 גרם),שטראוס גרופ בעמ,,,יח`,25,גרם,0,1,3.9,15.6,1,1,,
7.2907E+12,1,8,0,2014/07/11 07:38,72917893,0,פסק זמן חטיף קלאסי עלית (45 גרם),שטראוס גרופ בעמ,,,יח`,45,גרם,0,1,4.9,10.89,0,1,,
7.2907E+12,1,8,0,2014/01/01 07:40,72918388,0,טוויסט,שטראוס גרופ בעמ,,,יח`,28,גרם,0,1,3.9,13.93,1,1,,
7.2907E+12,1,8,0,2017/03/30 07:31,72940761,0,מילקי שוקו,שטראוס גרופ בעמ/מצונן,,,יח`,130,"מ""ל",0,1,2.7,2.08,0,1,,
7.2907E+12,1,8,0,2014/01/01 07:40,72940952,0,מילקי פי 2 קצפת,שטראוס גרופ בעמ/מצונן,,,יח`,170,"מ""ל",0,1,3.7,2.18,0,1,,
7.2907E+12,1,8,0,2015/11/30 07:50,72940976,0,כרוב אדום 250,שטראוס גרופ בעמ/מצונן,,,יח`,250,גרם,0,1,8.9,3.56,0,1,,
7.2907E+12,1,8,0,2015/11/30 07:50,72945308,0,שמרים טריים קובייה שמרית (50 גרם),שטראוס גרופ בעמ/מצונן,,,יח`,50,גרם,0,1,3.5,7,0,1,,
7.2907E+12,1,8,0,2018/08/08 11:48,72961506,0,יוגורט עם תות 1.5% פרילי (125 גרם),תנובה - חלב,,,יח`,125,"מ""ל",0,1,3.5,2.8,0,1,,
7.2907E+12,1,8,0,2018/08/08 11:48,72961520,0,יוגורט עם אננס 1.5% פרילי (125 גרם),תנובה - חלב,,,יח`,125,"מ""ל",0,1,3.5,2.8,0,1,,
7.2907E+12,1,8,0,2018/08/08 11:48,72963753,0,שמנת של פעם 27% תנובה (200 גרם),תנובה - חלב,,,יח`,200,"מ""ל",0,1,4.2,2.1,0,1,,
7.2907E+12,1,8,0,2016/12/13 15:51,72986370,0,גלידת פיינטים וניל צרפתי בן אנד גריס,מוצרי איכות אמריקאיים בעמ,,,יח`,420,"מ""ל",0,1,19.9,4.74,1,1,,
7.2907E+12,1,8,0,2016/12/13 15:51,72986424,0,גלידת פיינטים קרם עוגיות,מוצרי איכות אמריקאיים בעמ,,,יח`,420,"מ""ל",0,1,19.9,4.74,1,1,,
7.2907E+12,1,8,0,2016/12/13 15:51,72986448,0,גלידת פיינטים טופי קרנץ,מוצרי איכות אמריקאיים בעמ,,,יח`,420,"מ""ל",0,1,19.9,4.74,1,1,,
7.2907E+12,1,8,0,2016/12/13 15:51,72986455,0,גלידת פיינטים ניו-יורק סופר,מוצרי איכות אמריקאיים בעמ,,,יח`,420,"מ""ל",0,1,19.9,4.74,1,1,,
7.2907E+12,1,8,0,2016/12/13 15:51,72986479,0,גלידת פיינטים צאנקי מנקי,מוצרי איכות אמריקאיים בעמ,,,יח`,420,"מ""ל",0,1,19.9,4.74,1,1,,
7.2907E+12,1,8,0,2016/12/13 15:51,72989425,0,גלידת פיינטים שוקולד בראוניס,מוצרי איכות אמריקאיים בעמ,,,יח`,420,"מ""ל",0,1,19.9,4.74,1,1,,
7.2907E+12,1,8,0,2016/12/13 15:51,72991886,0,גלידת פיינטים בן אנד גריס פיינט 750 מל,מוצרי איכות אמריקאיים בעמ,,,יח`,750,"מ""ל",0,1,19.9,2.65,1,1,,
7.2907E+12,1,8,0,2014/01/01 07:40,72993637,0,דני שוקולד בודד,שטראוס גרופ בעמ/מצונן,,,יח`,125,"מ""ל",0,1,2.6,2.08,0,1,,
7.2907E+12,1,8,0,2017/10/06 06:21,72994061,0,Good2 פסק זמן 36 גרם,שטראוס גרופ בעמ,,,יח`,36,גרם,0,1,4.9,13.61,0,1,,
7.2907E+12,1,8,0,2014/01/01 07:40,80001287,0,וופל גרדנה 38 גר`,ליימן שליסל בעמ,,,יח`,1,,0,1,4,4,0,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80769545,0,מסטיק מנטוס פיור פרש בבקבוק בינוני בטעם,ליימן שליסל בעמ,,,יח`,60,גרם,0,1,9.9,16.5,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80769699,0,מסטיק מנטוס וויט מנטה פירות,ליימן שליסל בעמ,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80773429,0,מסטיק מנטוס פיור פרש בקבוק בינוני בטעם ת,ליימן שליסל בעמ,,,יח`,60,גרם,0,1,9.9,16.5,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80790990,0,מסטיק מנטוס בבקבוק מעוגל בטעם פירות מנטה,ליימן שליסל בעמ,,,יח`,60,גרם,0,1,9.9,16.5,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80828174,0,מסטיק מנטוס וויט מנטה,ליימן שליסל בעמ,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80850885,0,מסטיק מנטוס וויט מנטה עדינה,ליימן שליסל בעמ,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80896081,0,מסטיק מנטוס פיור פרש בקבוק בינוני בטעם א,ליימן שליסל בעמ,,,יח`,60,גרם,0,1,9.9,16.5,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80913467,0,מסטיק מנטוס בבקבוק מעוגל בטעם מנטה 60 גר,ליימן שליסל בעמ,,,יח`,60,גרם,0,1,9.9,16.5,1,1,,
7.2907E+12,1,8,0,2019/11/27 07:18,80948698,0,מסטיק מנטוס פיור בבקבוק בינוני בטעם טרופ,ליימן שליסל בעמ,,,יח`,60,גרם,0,1,9.9,16.5,1,1,,
7.2907E+12,1,8,0,2020/03/08 07:40,87108019,0,מנטוס גליל טעם מנטה (37.5 גרם),ליימן שליסל בעמ,,,יח`,37.5,גרם,0,1,3.9,10.4,0,1,,
7.2907E+12,1,8,0,2018/02/05 08:20,87108538,0,סוכריות לעיסה בטעם תות מנטוס (37.5 גרם),ליימן שליסל בעמ,,,יח`,37,גרם,0,1,3.9,10.54,0,1,,
7.2907E+12,1,8,0,2018/02/05 08:20,87311396,0,מנטוס גליל 7 טעמים,ליימן שליסל בעמ,,,יח`,37.5,גרם,0,1,3.9,10.4,0,1,,
7.2907E+12,1,8,0,2019/06/07 08:38,96137130,0,דאודורנט רול און דאב ריח אגס(50 מל),יוניליוור ישראל שיווק בעמ,,,יח`,50,גרם,0,1,14.9,29.8,0,1,,
7.2907E+12,1,8,0,2018/12/03 10:23,11182700930,0,קינג קול שעועית אדומה כהה 439 גרם,מור-ים מרקטינג בעמ,,,יח`,439,גרם,0,1,9.9,2.26,0,1,,
7.2907E+12,1,8,0,2015/03/02 07:32,16000423534,0,נייטשר וואלי 210 גר` שיבולת שועל ושוקולד,ליימן שליסל בעמ,,,יח`,210,גרם,0,1,19.9,9.48,1,1,,
7.2907E+12,1,8,0,2015/03/02 07:32,16000548404,0,נייטשר וואלי 210 גר` שיבולת שועל ודבש,ליימן שליסל בעמ,,,יח`,175,גרם,0,1,19.9,11.37,1,1,,
7.2907E+12,1,8,0,2015/03/02 07:32,16000548503,0,נייטשר וואלי 210 גר` מייפל וסוכר חום,ליימן שליסל בעמ,,,יח`,210,גרם,0,1,19.9,9.48,1,1,,
7.2907E+12,1,8,0,2015/06/01 08:48,18000701223,0,פילסברי תערובת שוקולד,ליימן שליסל בעמ,,,יח`,517,גרם,0,1,18.9,3.66,1,1,,
7.2907E+12,1,8,0,2015/06/01 08:48,18000703517,0,פילסברי תערובת שיש,ליימן שליסל בעמ,,,יח`,559,גרם,0,1,18.9,3.38,1,1,,
7.2907E+12,1,8,0,2017/07/06 07:30,34000148301,0,נטיפי שוקולד מריר לאפייה 340 גר הרשי,ליימן שליסל בעמ,,,יח`,340,גרם,0,1,19.9,5.85,1,1,,
7.2907E+12,1,8,0,2015/03/02 07:32,34000544028,0,חטיף גומ טויז תות,ליימן שליסל בעמ,,,יח`,198,גרם,0,1,8.9,4.49,0,1,,
7.2907E+12,1,8,0,2019/12/25 07:20,36000516890,0,ממחטות לושן שלוש שכבות קלינקס (120),קימברלי קלארק ישראל שיווק בעמ,,,יח`,415,גרם,0,1,19.9,4.8,1,1,,
7.2907E+12,1,8,0,2018/09/30 06:47,37600207256,0,חמאת בוטנים עם שברי בוטנים 462ג סקיפי,דיפלומט היינץ,,,יח`,462,גרם,0,1,19.9,4.31,0,1,,
7.2907E+12,1,8,0,2018/09/30 06:47,37600207287,0,חמאת בוטנים סקיפי עם דבש 462 גרם,דיפלומט היינץ,,,יח`,462,גרם,0,1,19.9,4.31,0,1,,
7.2907E+12,1,8,0,2020/02/25 07:14,38000232152,0,פרינגלס ביג ברביקין 158 גר,דיפלומט היינץ,,,יח`,158,גרם,0,1,9.9,6.27,1,1,,
7.2907E+12,1,8,0,2020/02/25 07:14,38000232176,0,פרינגלס ביג שמנת בצל 158 גר,דיפלומט היינץ,,,יח`,158,גרם,0,1,9.9,6.27,1,1,,
7.2907E+12,1,8,0,2020/02/25 07:14,38000232183,0,חטיף צ`יפס אורגינל ביג פרינגלס (149 גרם),דיפלומט היינץ,,,יח`,149,גרם,0,1,9.9,6.64,1,1,,
7.2907E+12,1,8,0,2017/10/26 07:15,40000494805,0,עדשי שוקולד קרספים אם אנד אם (38 גרם),מרס ריגלי ישראל בעמ,,,יח`,38,גרם,0,1,4.9,12.89,1,1,,
7.2907E+12,1,8,0,2016/12/01 07:14,41390001079,0,רוטב סויה דל נתרן קיקומן (444 מל),דיפלומט היינץ,,,יח`,444,"מ""ל",0,1,29.9,6.73,1,1,,
7.2907E+12,1,8,0,2015/12/28 13:42,46214731552,0,עוגיות שוקולד צ`יפס מרבה (225 גרם),ש.שסטוביץ בעמ,,,יח`,225,גרם,0,1,9.9,4.4,1,1,,
