video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession
https://www.ted.com/talks/luke_sital_singh_afterneath_killing_me,"""Afterneath"" / ""Killing Me""","Luke Sital-Singh sings songs of love, longing and grief in this stirring performance of ""Afterneath"" and ""Killing Me."" ""These are the songs I just never tire of hearing and I never tire of writing, because they make me feel less alone,"" Sital-Singh says.",00:11:40,11.666666666666666,247986,2018-09-21T12:50:01+00:00,"['piano', 'music', 'singer', 'live music', 'performance']","['English', 'Español', 'Français', 'Português brasileiro', 'Svenska', 'Türkçe', 'Русский', 'العربية', 'فارسى', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '한국어']",Luke Sital-Singh,Singer-songwriter
https://www.ted.com/talks/iseult_gillespie_how_to_see_more_and_care_less_the_art_of_georgia_o_keeffe,How to see more and care less: The art of Georgia O'Keeffe,"Feeling disconnected from creating art within classical conventions, artist Georgia O'Keeffe began experimenting with abstract drawings that defied easy classification. Using the shapes and rhythms of nature to capture her internal world, these experiments became the cornerstone of the movement known as American Modernism. Iseult Gillespie explores the works of the elusive painter and sculptor. [Directed by Lisa LaBracio, narrated by Christina Greer, music by M. Tomihisa].",00:04:39,4.65,249148,2020-06-08T15:43:21+00:00,"['art', 'education', 'TED-Ed', 'animation', 'culture', 'history', 'arts', 'painting', 'nature', 'gender', 'women']","['English', 'Español', 'Français', 'Português brasileiro', 'Português de Portugal', 'Română', 'Русский', 'العربية', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語']",Iseult Gillespie,Educator
https://www.ted.com/talks/yelle_interpassion_ba_in,"""Interpassion"" / ""Ba$$in""","Yelle and GrandMarnier bring their danceable electropop hits to the TED stage in an energizing performance of two songs, ""Interpassion"" and ""Ba$$in.""",00:07:14,7.233333333333333,245806,2018-08-20T12:53:28+00:00,"['live music', 'music', 'performance', 'performance art', 'dance', 'singer']","['English', 'Español', 'Français', 'Magyar', 'Português brasileiro', 'Türkçe', 'Русский', 'العربية', 'فارسى', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '한국어']",Yelle,Band
https://www.ted.com/talks/jamais_cascio_tools_for_a_better_world,Tools for a better world,We all want to make the world better -- but how? Jamais Cascio looks at some specific tools and techniques that can make a difference. It's a fascinating talk that might just inspire you to act.,00:16:03,16.05,240382,2009-01-21T01:00:00+00:00,"['culture', 'future', 'global issues', 'social change', 'technology']","['English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Русский', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Jamais Cascio,World-builder
https://www.ted.com/talks/david_birch_a_new_way_to_stop_identity_theft,A new way to stop identity theft,"Bartenders need to know your age, retailers need your PIN, but almost no one actually needs your name -- except for identity thieves. ID expert David Birch proposes a safer approach to personal identification -- a ""fractured"" approach -- that would almost never require your real name.",00:16:56,16.933333333333334,240347,2012-06-03T14:08:36+00:00,"['TEDx', 'security', 'self', 'technology']","['English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Ελληνικά', 'Русский', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",David Birch,Digital money and identity consultant
https://www.ted.com/talks/judith_jamison_and_members_of_the_alvin_ailey_american_dance_theater_revelations_from_a_lifetime_of_dance,Revelations from a lifetime of dance,"""Dance can elevate our human experience beyond words,"" says Judith Jamison, artistic director emerita of the Alvin Ailey American Dance Theater. In between performances of excerpts from Alvin Ailey's classic works ""Revelations"" and ""Cry,"" Jamison reflects on the enduring power of dance to transform history into art that thrills audiences around the world. (Performances by Solomon Dumas, Samantha Figgins and Constance Stamatiou)",00:16:58,16.966666666666665,239306,2019-10-11T14:59:29+00:00,"['dance', 'performance', 'performance art', 'art', 'entertainment']","['English', 'Español', 'Français', 'Italiano', 'Português brasileiro', 'Português de Portugal', 'Română', 'Српски, Srpski', 'العربية', 'हिन्दी', '中文 (简体)', '中文 (繁體)', '한국어']",Judith Jamison,"Dancer, choreographer"
https://www.ted.com/talks/gareth_gaskell_how_do_our_brains_process_speech,How do our brains process speech?,"The average 20-year-old knows between 27,000 and 52,000 different words. Spoken out loud, most of these words last less than a second. With every word, the brain has a quick decision to make: which of those thousands of options matches the signal? And about 98% of the time, the brain chooses the correct word. How is this possible? Gareth Gaskell digs into the complexities of speech comprehension. [Directed by Art Shot, narrated by Addison Anderson, music by Stephen LaRosa].",00:04:22,4.366666666666666,277804,2020-07-23T18:37:33+00:00,"['education', 'TED-Ed', 'speech', 'animation', 'neurology', 'language', 'brain', 'memory', 'science', 'biology', 'neuroscience']","['Deutsch', 'English', 'Nederlands', 'Português de Portugal', 'Türkçe', 'کوردی', 'မြန်မာဘာသာ', '中文 (繁體)']",Gareth Gaskell,Educator
https://www.ted.com/talks/giles_duley_when_a_reporter_becomes_the_story,When a reporter becomes the story,"Giles Duley gave up a life of glamour and celebrity as a fashion photographer to travel the world and document the stories of the forgotten and marginalized. While on assignment in Afghanistan he stepped on a landmine, a horrific event that left him a triple amputee. In this moving talk Duley tells us stories of lives lost and found -- including his.",00:11:43,11.716666666666667,236743,2012-07-29T14:55:00+00:00,"['TEDx', 'culture', 'disability', 'photography', 'storytelling', 'violence', 'war', 'journalism', 'personal growth']","['English', 'Español', 'Français', 'Italiano', 'Magyar', 'Português brasileiro', 'Română', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Giles Duley,Photojournalist
https://www.ted.com/talks/a_j_jacobs_the_evolution_of_the_coffee_cup_lid,The evolution of the coffee cup lid,Author A.J. Jacobs shows how the coffee cup lid was perfectly designed to give you a full sensory experience while drinking.,00:02:52,2.8666666666666667,238617,2020-02-17T20:20:44+00:00,"['design', 'food', 'creativity']","['English', 'Español', 'Français', 'Polski', 'Português brasileiro', 'Română', 'Türkçe', 'Русский', 'العربية', 'فارسى', 'کوردی', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語']",A.J. Jacobs,Author
https://www.ted.com/talks/anees_bahji_can_steroids_save_your_life,Can steroids save your life?,"Steroids: they're infamous for their use in sports. But they're also found in inhalers, creams to treat poison ivy and eczema, and shots to ease inflammation. The steroids in these medicines aren't the same as those used to build muscle. In fact, they're all based on yet another steroid— one our body produces naturally, and we can't live without. Anees Bahji explores the science of corticosteroids. [Directed by Nick Hilditch, narrated by Addison Anderson, music by Audionetwork].",00:05:12,5.2,238543,2020-06-17T15:03:40+00:00,"['education', 'TED-Ed', 'innovation', 'animation', 'illness', 'medicine', 'disease', 'medical research', 'science', 'biology', 'health care', 'health', 'healthcare']","['English', 'Español', 'Français', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', '中文 (简体)', '中文 (繁體)', '日本語']",Anees Bahji,Educator
